pedestrianID,current_time,current_linkID,current_velocity
ag11480,12:00:00,_y682,0.0
ag11480,12:00:10,_y682,0.0
ag11480,12:00:20,_y682,1.0094580553347527
ag11480,12:00:30,_y682,1.009526024170084
ag11480,12:00:40,_y682,1.0097229671644667
ag11480,12:00:50,_y682,0.0
ag11480,12:01:00,_y682,0.0
ag11480,12:01:10,_y682,0.0
ag11480,12:01:20,_y682,0.0
ag11480,12:01:30,_y682,0.3711829422174725
ag11480,12:01:40,_y682,0.0
ag11480,12:01:50,_y571,1.0194476675512547
ag11480,12:02:00,_y571,1.019366789701179
ag11480,12:02:10,_y571,0.0
ag11480,12:02:20,_y571,0.0
ag11480,12:02:30,_y571,0.0
ag11480,12:02:40,_y686,1.0219293704882098
ag11480,12:02:50,_y686,1.022488696843136
ag11480,12:03:00,_y686,1.0224795663299324
ag11480,12:03:10,_y686,1.0224549704253976
ag11480,12:03:20,_y686,1.0223992434389813
ag11480,12:03:30,_y686,1.0222869260967369
ag11480,12:03:40,_y686,1.0220808440466589
ag11480,12:03:50,_y686,1.021733222874252
ag11480,12:04:00,_y686,1.0211937539825446
ag11480,12:04:10,_y686,0.0
ag11480,12:04:20,_y686,0.0
ag11480,12:04:30,_y686,0.0
ag11480,12:04:40,_y686,0.0
ag11480,12:04:50,_y685,0.8129948618881915
ag11480,12:05:00,_y685,0.8395206817308885
ag11480,12:05:10,_y685,0.8625374528943794
ag11480,12:05:20,_y685,0.8815598039719192
ag11480,12:05:30,_y685,0.8971235752124712
ag11480,12:05:40,_y685,0.9098922376533822
ag11480,12:05:50,_y685,0.9204698968709436
ag11480,12:06:00,_y685,0.2784356933643924
ag11480,12:06:10,_y685,0.0
ag11480,12:06:20,_y685,0.7491175612848505
ag11480,12:06:30,_y685,0.0
ag11480,12:06:40,_y685,0.2543381287633803
ag11480,12:06:50,_y685,0.6090453396385951
ag11480,12:07:00,_y685,0.0
ag11480,12:07:10,_y660,0.6312976422752472
ag11480,12:07:20,_y660,0.0
ag11480,12:07:30,_y660,0.0
ag11480,12:07:40,_y660,0.0
ag11480,12:07:50,_y660,0.8360361430647524
