pedestrianID,current_time,current_linkID,current_velocity
ag12688,12:00:00,_y854,0.0
ag12688,12:00:10,_y854,0.0
ag12688,12:00:20,_y854,1.009469686728676
ag12688,12:00:30,_y854,1.009537439358456
ag12688,12:00:40,_y854,1.0097338368857285
ag12688,12:00:50,_y854,1.0100867624653864
ag12688,12:01:00,_y854,1.010571733438861
ag12688,12:01:10,_y854,1.011139455873809
ag12688,12:01:20,_y854,0.0
ag12688,12:01:30,_y854,0.0
ag12688,12:01:40,_y854,0.9352842039594408
ag12688,12:01:50,_y854,0.9434045157848754
ag12688,12:02:00,_y854,0.9573241778811372
ag12688,12:02:10,_y854,0.96831303320494
ag12688,12:02:20,_y854,0.97622061191404
ag12688,12:02:30,_y854,0.982054547830672
ag12688,12:02:40,_y854,0.9865098524501594
ag12688,12:02:50,_y854,0.0
ag12688,12:03:00,_y854,0.92461737033839
ag12688,12:03:10,_y854,0.8951970615937471
ag12688,12:03:20,_y854,0.0
ag12688,12:03:30,_y854,0.0
ag12688,12:03:40,_y854,0.0
ag12688,12:03:50,_y854,0.0
ag12688,12:04:00,_y854,0.0
ag12688,12:04:10,_y854,0.0
ag12688,12:04:20,_y854,0.0
ag12688,12:04:30,_y854,0.0
ag12688,12:04:40,_y854,0.0
ag12688,12:04:50,_y854,0.0
ag12688,12:05:00,_y854,0.0
ag12688,12:05:10,_y854,0.0
ag12688,12:05:20,_y854,0.0
ag12688,12:05:30,_y854,0.0
ag12688,12:05:40,_y854,0.0
ag12688,12:05:50,_y854,0.0
ag12688,12:06:00,_y854,0.8029461021704566
ag12688,12:06:10,_y854,0.3909557987040101
ag12688,12:06:20,_y854,0.0
ag12688,12:06:30,_y854,0.8026817263212528
ag12688,12:06:40,_y854,0.0
ag12688,12:06:50,_y854,0.0
ag12688,12:07:00,_y854,0.0
ag12688,12:07:10,_y854,0.903616696920948
ag12688,12:07:20,_y854,0.9107160962620782
ag12688,12:07:30,_y854,1.022248973320247
ag12688,12:07:40,_y854,1.022239980315165
ag12688,12:07:50,_y854,1.0222299149269551
ag12688,12:08:00,_y854,1.022218779173401
ag12688,12:08:10,_y854,1.0222065784858008
ag12688,12:08:20,_y854,1.022193322030255
ag12688,12:08:30,_y854,1.0221790229618906
ag12688,12:08:40,_y854,1.0221636986530211
ag12688,12:08:50,_y854,1.0221473708878284
ag12688,12:09:00,_y854,1.0221300660160133
ag12688,12:09:10,_y854,1.0221118150578503
ag12688,12:09:20,_y854,1.0220926537535586
ag12688,12:09:30,_y854,1.0220726225509162
ag12688,12:09:40,_y854,1.022051770560874
ag12688,12:09:50,_y854,1.0220301471923785
ag12688,12:10:00,_y854,1.0220078019945416
ag12688,12:10:10,_y854,1.021984792747446
ag12688,12:10:20,_y854,1.021961180849305
ag12688,12:10:30,_y854,1.021937030899513
ag12688,12:10:40,_y868,1.0219124102265995
ag12688,12:10:50,_y868,1.021887388369462
ag12688,12:11:00,_y868,1.0218620365216042
ag12688,12:11:10,_y869,1.0218364269490854
ag12688,12:11:20,_y869,1.0218106323935123
ag12688,12:11:30,_y869,1.0217847254716272
ag12688,12:11:40,_y869,1.0217587780828978
ag12688,12:11:50,_y869,1.0217328608359932
ag12688,12:12:00,_y871,1.0217070425041856
ag12688,12:12:10,_y871,1.0216813895186063
ag12688,12:12:20,_y871,1.0216559655069444
ag12688,12:12:30,_y871,1.0216308308836994
ag12688,12:12:40,_y871,1.0216060424965283
ag12688,12:12:50,_y871,1.0215816533316433
ag12688,12:13:00,_y871,1.0215577122796653
ag12688,12:13:10,_y871,1.0215342639618958
ag12688,12:13:20,_y874,1.021511348615625
ag12688,12:13:30,_y874,1.021489002035961
ag12688,12:13:40,_y873,1.0214672555706767
ag12688,12:13:50,_y873,1.021446136163806
ag12688,12:14:00,_y873,1.0214256664431396
ag12688,12:14:10,_y886,1.022656445770704
ag12688,12:14:20,_y886,1.0226565106585075
ag12688,12:14:30,_y886,1.022656510651868
ag12688,12:14:40,_y886,1.0226565106452288
ag12688,12:14:50,_y885,1.0214028546007463
ag12688,12:15:00,_y885,1.0213840232344569
ag12688,12:15:10,_y885,1.0213658692598926
ag12688,12:15:20,_y885,1.021348399851448
ag12688,12:15:30,_y885,1.0213316189150463
ag12688,12:15:40,_y885,1.021315527226313
ag12688,12:15:50,_y885,1.0213001226718534
ag12688,12:16:00,_y885,1.0212854004943612
ag12688,12:16:10,_y885,1.0212713535380329
ag12688,12:16:20,_y885,1.0212579724912128
ag12688,12:16:30,_y885,1.0212452461232693
