pedestrianID,current_time,current_linkID,current_velocity
ag05652,12:00:00,_y557,0.0
ag05652,12:00:10,_y557,0.0
ag05652,12:00:20,_y557,1.009462021538359
ag05652,12:00:30,_y557,1.0094772351039225
ag05652,12:00:40,_y557,1.0095436653314251
ag05652,12:00:50,_y556,1.0097043414322873
ag05652,12:01:00,_y556,0.8799551191872629
ag05652,12:01:10,_y556,0.0
ag05652,12:01:20,_y556,0.0
ag05652,12:01:30,_y556,0.0
ag05652,12:01:40,_y556,0.4948407783269684
ag05652,12:01:50,_y556,0.0911604452481553
ag05652,12:02:00,_y556,0.0
ag05652,12:02:10,_y556,0.5873079204984692
ag05652,12:02:20,_y556,0.4540843434346596
ag05652,12:02:30,_y556,0.0
ag05652,12:02:40,_y761,0.0
ag05652,12:02:50,_y761,0.0
ag05652,12:03:00,_y761,0.5273581198401704
ag05652,12:03:10,_y761,0.6251308917992462
ag05652,12:03:20,_y761,0.0
ag05652,12:03:30,_y761,0.0
ag05652,12:03:40,_y761,0.0
ag05652,12:03:50,_y761,0.0
ag05652,12:04:00,_y761,0.0
ag05652,12:04:10,_y761,0.0
ag05652,12:04:20,_y761,0.0
ag05652,12:04:30,_y761,0.0
ag05652,12:04:40,_y761,0.0
ag05652,12:04:50,_y761,0.5879840656714843
ag05652,12:05:00,_y761,0.0
ag05652,12:05:10,_y761,0.0
ag05652,12:05:20,_y761,0.0
ag05652,12:05:30,_y761,0.5147041365215661
ag05652,12:05:40,_y761,0.0
ag05652,12:05:50,_y761,0.0
ag05652,12:06:00,_y761,0.0
ag05652,12:06:10,_y761,0.0
ag05652,12:06:20,_y761,0.0
ag05652,12:06:30,_y761,0.0308564574809055
ag05652,12:06:40,_y761,0.0
ag05652,12:06:50,_y761,0.0
ag05652,12:07:00,_y761,0.0
ag05652,12:07:10,_y761,0.1812187131859779
ag05652,12:07:20,_y761,0.0
ag05652,12:07:30,_y761,0.0
ag05652,12:07:40,_y761,0.0
ag05652,12:07:50,_y761,0.9284453747543844
ag05652,12:08:00,_y761,0.9198556080315232
ag05652,12:08:10,_y761,0.8850316409027786
ag05652,12:08:20,_y761,1.0222685252299617
ag05652,12:08:30,_y761,1.022267124693273
ag05652,12:08:40,_y761,1.0222652696545822
ag05652,12:08:50,_y761,1.0222629442163915
ag05652,12:09:00,_y556,1.0222601321068523
ag05652,12:09:10,_y556,1.0222568167112651
ag05652,12:09:20,_y531,1.0222529811059895
ag05652,12:09:30,_y531,1.0222486080957762
ag05652,12:09:40,_y531,1.022243680255593
ag05652,12:09:50,_y531,1.022238179978049
ag05652,12:10:00,_y531,1.0222320895275347
ag05652,12:10:10,_y531,1.0222253911021797
ag05652,12:10:20,_y531,1.0222180669046788
ag05652,12:10:30,_y531,1.0222100992229548
ag05652,12:10:40,_y531,1.022201470521514
ag05652,12:10:50,_y531,1.0221921635441906
ag05652,12:11:00,_y531,1.022182161428799
ag05652,12:11:10,_y531,1.0221714478339818
ag05652,12:11:20,_y531,1.0221679152784864
ag05652,12:11:30,_y522,1.022657231515722
ag05652,12:11:40,_y523,1.0226572314994398
ag05652,12:11:50,_y523,1.0226572314831568
ag05652,12:12:00,_y523,1.022657231466873
ag05652,12:12:10,_y523,1.022657231450588
ag05652,12:12:20,_y523,1.0226573614323058
