pedestrianID,current_time,current_linkID,current_velocity
ag01728,12:00:00,_y784,0.0
ag01728,12:00:10,_y784,1.0145346768207877
ag01728,12:00:20,_y784,1.0167478391134233
ag01728,12:00:30,_y784,0.8014761846591096
ag01728,12:00:40,_y784,0.8039452574567534
ag01728,12:00:50,_y784,1.021617845641918
ag01728,12:01:00,_y784,1.0221619848039636
ag01728,12:01:10,_y784,0.0
ag01728,12:01:20,_y784,0.0
ag01728,12:01:30,_y784,0.0
ag01728,12:01:40,_y784,0.0
ag01728,12:01:50,_y509,0.4825438850714771
ag01728,12:02:00,_y509,1.0226257992135033
ag01728,12:02:10,_y505,1.0226519811377528
ag01728,12:02:20,_y505,1.0226519319743232
ag01728,12:02:30,_y505,1.0226518826022466
ag01728,12:02:40,_y506,1.022651833074507
ag01728,12:02:50,_y506,1.0226191014743071
ag01728,12:03:00,_y506,1.022614724790308
ag01728,12:03:10,_y506,1.0200587439475983
ag01728,12:03:20,_y506,0.0
ag01728,12:03:30,_y506,0.0
ag01728,12:03:40,_y506,0.0
ag01728,12:03:50,_y506,0.0
ag01728,12:04:00,_y506,0.0
ag01728,12:04:10,_y506,0.0
ag01728,12:04:20,_y506,0.0
ag01728,12:04:30,_y506,0.0
ag01728,12:04:40,_y506,0.0
ag01728,12:04:50,_y506,0.0
ag01728,12:05:00,_y506,0.0
ag01728,12:05:10,_y506,0.0
ag01728,12:05:20,_y506,0.0
ag01728,12:05:30,_y506,0.0
ag01728,12:05:40,_y506,0.0
ag01728,12:05:50,_y506,0.0
ag01728,12:06:00,_y506,0.0
ag01728,12:06:10,_y506,0.0
ag01728,12:06:20,_y506,0.0
ag01728,12:06:30,_y506,0.0
ag01728,12:06:40,_y506,0.0
ag01728,12:06:50,_y506,0.0
ag01728,12:07:00,_y506,0.9808311047376804
ag01728,12:07:10,_y506,1.0147444143727629
ag01728,12:07:20,_y506,1.0222144595577554
ag01728,12:07:30,_y506,1.0222069284930264
ag01728,12:07:40,_y506,1.0221985769336694
ag01728,12:07:50,_y506,1.022189411770828
ag01728,12:08:00,_y506,1.0221794426906672
ag01728,12:08:10,_y504,1.0221686823016711
ag01728,12:08:20,_y504,1.0221571462405197
ag01728,12:08:30,_y508,1.0221448532541944
ag01728,12:08:40,_y508,1.0221318252556435
ag01728,12:08:50,_y508,1.02211808735019
ag01728,12:09:00,_y508,1.0221036678299675
ag01728,12:09:10,_y508,1.0220885981339585
ag01728,12:09:20,_y508,1.0220729199164065
