pedestrianID,current_time,current_linkID,current_velocity
ag04386,12:09:40,_y030,0.0
ag04386,12:09:50,_y030,0.0
ag04386,12:10:00,_y030,0.0
ag04386,12:10:10,_y030,0.0
ag04386,12:10:20,_y030,0.2476700596499229
ag04386,12:10:30,_y030,0.0
ag04386,12:10:40,_y030,0.0
ag04386,12:10:50,_y030,0.0
ag04386,12:11:00,_y030,0.0
ag04386,12:11:10,_y030,0.0
ag04386,12:11:20,_y030,0.0
ag04386,12:11:30,_y030,0.0
ag04386,12:11:40,_y030,0.0
ag04386,12:11:50,_y030,0.0
ag04386,12:12:00,_y030,0.0
ag04386,12:12:10,_y030,0.7011681421119452
ag04386,12:12:20,_y030,0.0
ag04386,12:12:30,_y030,0.0
ag04386,12:12:40,_y030,0.0
ag04386,12:12:50,_y030,0.0
ag04386,12:13:00,_y030,0.0
ag04386,12:13:10,_y030,0.0
ag04386,12:13:20,_y030,0.0
ag04386,12:13:30,_y030,0.0
ag04386,12:13:40,_y030,0.0
ag04386,12:13:50,_y030,0.0
ag04386,12:14:00,_y030,0.0
ag04386,12:14:10,_y030,0.0
ag04386,12:14:20,_y030,0.0
ag04386,12:14:30,_y030,0.0
ag04386,12:14:40,_y030,0.0
ag04386,12:14:50,_y030,0.0
ag04386,12:15:00,_y030,0.0
ag04386,12:15:10,_y030,0.0
ag04386,12:15:20,_y030,0.0
ag04386,12:15:30,_y030,0.0
ag04386,12:15:40,_y030,0.0
ag04386,12:15:50,_y030,0.0
ag04386,12:16:00,_y030,0.0
ag04386,12:16:10,_y030,0.0
ag04386,12:16:20,_y030,0.0
ag04386,12:16:30,_y030,0.0
ag04386,12:16:40,_y030,0.0
ag04386,12:16:50,_y030,0.0
ag04386,12:17:00,_y030,0.0
ag04386,12:17:10,_y030,0.0
ag04386,12:17:20,_y030,0.0
ag04386,12:17:30,_y030,0.0
ag04386,12:17:40,_y030,0.0
ag04386,12:17:50,_y030,0.0
ag04386,12:18:00,_y030,0.0
ag04386,12:18:10,_y030,0.0
ag04386,12:18:20,_y030,0.0
ag04386,12:18:30,_y030,0.0
ag04386,12:18:40,_y030,1.0035101772258097
ag04386,12:18:50,_y030,1.0073328623701572
ag04386,12:19:00,_y030,0.6387833917447492
ag04386,12:19:10,_y030,1.0226305781674054
ag04386,12:19:20,_y030,1.022630586326419
ag04386,12:19:30,_y030,1.022630594479572
ag04386,12:19:40,_y030,1.0226306026268723
ag04386,12:19:50,_y030,1.0226306107683245
ag04386,12:20:00,_y030,1.022630618903932
ag04386,12:20:10,_y030,1.022630627033701
ag04386,12:20:20,_y030,1.0226306351576342
ag04386,12:20:30,_y030,1.022096398598436
ag04386,12:20:40,_y030,0.0
ag04386,12:20:50,_y030,0.0
ag04386,12:21:00,_y030,0.8959844412208213
ag04386,12:21:10,_y030,0.0
ag04386,12:21:20,_y030,0.8767958353046241
ag04386,12:21:30,_y030,0.8907876877698255
ag04386,12:21:40,_y030,0.0
ag04386,12:21:50,_y030,0.0
ag04386,12:22:00,_y030,0.0
ag04386,12:22:10,_y030,0.0
ag04386,12:22:20,_y029,0.8966421433482379
ag04386,12:22:30,_y029,0.2045602458761232
ag04386,12:22:40,_y029,0.0
ag04386,12:22:50,_y029,0.0
ag04386,12:23:00,_y029,0.0
ag04386,12:23:10,_y029,0.5012053283913951
ag04386,12:23:20,_y079,0.7865484846586741
ag04386,12:23:30,_y079,0.7468209087078117
ag04386,12:23:40,_y079,0.7443290356921963
ag04386,12:23:50,_y079,0.7405581226450644
ag04386,12:24:00,_y079,0.7408128672085921
ag04386,12:24:10,_y079,0.7449930315058552
ag04386,12:24:20,_y079,0.7501293948672644
ag04386,12:24:30,_y079,0.7549653705962913
ag04386,12:24:40,_y079,0.7586566391532867
ag04386,12:24:50,_y079,0.7603340147646165
ag04386,12:25:00,_y079,0.760758242118116
ag04386,12:25:10,_y079,0.7617223442614118
ag04386,12:25:20,_y079,0.7612281183287293
ag04386,12:25:30,_y079,0.7586750754156836
ag04386,12:25:40,_y079,0.7596440831671949
ag04386,12:25:50,_y079,0.7630066262436549
ag04386,12:26:00,_y079,0.7667509153895351
ag04386,12:26:10,_y079,0.7703702866878047
ag04386,12:26:20,_y079,0.7737147591915923
ag04386,12:26:30,_y079,0.7766166695225195
ag04386,12:26:40,_y079,0.7785675696483987
ag04386,12:26:50,_y079,0.7778846283187083
ag04386,12:27:00,_y079,0.7729855785369077
ag04386,12:27:10,_y079,0.7694393248089864
ag04386,12:27:20,_y079,0.770179824843025
ag04386,12:27:30,_y079,0.7734812307075224
ag04386,12:27:40,_y079,0.7801560535338993
ag04386,12:27:50,_y079,0.8415047089140477
ag04386,12:28:00,_y433,1.019525850803131
ag04386,12:28:10,_y433,1.0194614091135517
ag04386,12:28:20,_y433,1.0194019346945693
ag04386,12:28:30,_y433,1.01934734477279
ag04386,12:28:40,_y430,1.0192975167178786
ag04386,12:28:50,_y430,1.0192522936311643
ag04386,12:29:00,_y427,1.019211490153522
ag04386,12:29:10,_y427,1.0191748982601092
ag04386,12:29:20,_y429,1.019142292847163
ag04386,12:29:30,_y429,1.0191134369586925
ag04386,12:29:40,_y429,1.019088086544114
ag04386,12:29:50,_y429,1.0190659946783325
ag04386,12:30:00,_y429,1.019046915211243
ag04386,12:30:10,_y429,1.019030605842992
ag04386,12:30:20,_y429,1.01901683064411
ag04386,12:30:30,_y429,1.0190053620561783
ag04386,12:30:40,_y429,1.0189959824195898
ag04386,12:30:50,_y429,1.0189884850810844
ag04386,12:31:00,_y429,1.0189857271255798
