pedestrianID,current_time,current_linkID,current_velocity
ag05604,12:00:00,_y158,0.9837966983051172
ag05604,12:00:10,_y158,1.0226576905458598
ag05604,12:00:20,_y158,1.02265769054586
ag05604,12:00:30,_y037,1.02265769054586
ag05604,12:00:40,_y037,1.02265769054586
ag05604,12:00:50,_y037,0.9588434218999002
ag05604,12:01:00,_y033,1.0204607329569988
ag05604,12:01:10,_y033,1.020276520930426
ag05604,12:01:20,_y033,1.0201344122119942
ag05604,12:01:30,_y033,1.0200265445330905
ag05604,12:01:40,_y033,1.0199466541240156
ag05604,12:01:50,_y033,1.0198896284937031
ag05604,12:02:00,_y033,1.01985124937829
ag05604,12:02:10,_y033,1.019828018718942
ag05604,12:02:20,_y033,1.0198170228275505
ag05604,12:02:30,_y033,1.019863297000788
ag05604,12:02:40,_y042,1.0225773027215772
ag05604,12:02:50,_y042,1.0225755161259067
ag05604,12:03:00,_y042,1.0225737514298412
ag05604,12:03:10,_y042,0.2925726267606048
