pedestrianID,current_time,current_linkID,current_velocity
ag09328,12:00:00,_y611,0.0
ag09328,12:00:10,_y611,1.0107533673780766
ag09328,12:00:20,_y611,1.010352413986094
ag09328,12:00:30,_y611,0.2373858622211834
ag09328,12:00:40,_y611,1.0222826257760125
ag09328,12:00:50,_y611,1.022283734495144
ag09328,12:01:00,_y608,0.9829191345025392
ag09328,12:01:10,_y608,1.0010519869242611
ag09328,12:01:20,_y608,1.0054978187992163
ag09328,12:01:30,_y619,0.8620644906153956
ag09328,12:01:40,_y619,0.9853758997099984
ag09328,12:01:50,_y619,0.9955980045919114
ag09328,12:02:00,_y619,1.0004858309419022
ag09328,12:02:10,_y619,1.0034633879075074
ag09328,12:02:20,_y619,1.0063614712184754
