Iteration,time
1,1847.0
2,1821.2
3,1820.2
4,1810.2
5,1810.2
6,1807.4
7,1798.2
8,1798.2
9,1796.8
10,1796.8
11,1796.8
12,1796.8
13,1796.8
14,1796.8
15,1796.8
16,1796.8
17,1794.8
18,1794.8
19,1794.8
20,1784.6
21,1784.6
22,1784.6
23,1784.6
24,1784.6
25,1784.6
26,1784.6
27,1784.2
28,1781.8
29,1781.8
30,1781.8
31,1781.8
32,1781.8
33,1781.8
34,1781.8
35,1781.8
36,1770.0
37,1770.0
38,1770.0
39,1770.0
40,1770.0
41,1770.0
42,1770.0
43,1770.0
44,1770.0
45,1770.0
46,1770.0
47,1770.0
48,1770.0
49,1770.0
50,1770.0
51,1770.0
52,1770.0
53,1770.0
54,1770.0
55,1770.0
56,1769.0
57,1768.8
58,1760.0
59,1759.2
60,1759.2
61,1759.2
62,1759.2
63,1759.2
64,1759.2
65,1759.2
66,1759.2
67,1759.2
68,1759.2
69,1759.2
70,1759.2
71,1759.2
72,1759.2
73,1759.2
74,1759.2
75,1759.2
76,1759.2
77,1759.2
78,1759.2
79,1759.2
80,1759.2
81,1759.2
82,1759.2
83,1759.2
84,1759.2
85,1759.2
86,1759.2
87,1759.2
88,1759.2
89,1759.2
90,1759.2
91,1759.2
92,1759.2
93,1759.2
94,1759.2
95,1759.2
96,1759.2
97,1759.2
98,1759.2
99,1759.2
100,1759.2
101,1759.2
102,1759.2
103,1759.2
104,1759.2
105,1759.2
106,1759.2
107,1759.2
108,1759.2
109,1759.2
110,1759.2
111,1759.2
112,1759.2
113,1759.2
114,1759.2
115,1759.2
116,1759.2
117,1759.2
118,1759.2
119,1759.2
120,1759.2
121,1759.2
122,1759.2
123,1759.2
124,1759.2
125,1759.2
126,1759.2
127,1759.2
128,1759.2
129,1759.2
130,1759.2
131,1759.2
132,1759.2
133,1759.2
134,1759.2
135,1759.2
136,1759.2
137,1759.2
138,1759.2
139,1759.2
140,1759.2
141,1759.2
142,1759.2
143,1759.2
144,1759.2
145,1759.2
146,1759.2
147,1759.2
148,1759.2
149,1759.2
