Iteration,random-search_653_+5_ave3
1,1853.3333333333333
2,1853.3333333333333
3,1853.3333333333333
4,1853.3333333333333
5,1821.0
6,1817.0
7,1817.0
8,1817.0
9,1817.0
10,1814.6666666666667
11,1814.6666666666667
12,1814.6666666666667
13,1788.6666666666667
14,1788.6666666666667
15,1788.6666666666667
16,1788.6666666666667
17,1788.6666666666667
18,1788.6666666666667
19,1788.6666666666667
20,1788.6666666666667
21,1788.6666666666667
22,1788.6666666666667
23,1788.6666666666667
24,1788.6666666666667
25,1788.6666666666667
26,1788.6666666666667
27,1788.6666666666667
28,1788.6666666666667
29,1788.6666666666667
30,1788.6666666666667
31,1788.6666666666667
32,1783.3333333333333
33,1783.3333333333333
34,1783.3333333333333
35,1783.3333333333333
36,1783.3333333333333
37,1767.6666666666667
38,1767.6666666666667
39,1767.6666666666667
40,1766.6666666666667
41,1766.6666666666667
42,1766.6666666666667
43,1766.6666666666667
44,1766.6666666666667
45,1766.6666666666667
46,1766.6666666666667
47,1766.6666666666667
48,1766.6666666666667
49,1766.6666666666667
50,1766.6666666666667
51,1766.6666666666667
52,1766.6666666666667
53,1766.6666666666667
54,1766.6666666666667
55,1766.6666666666667
56,1766.6666666666667
57,1766.6666666666667
58,1766.6666666666667
59,1766.6666666666667
60,1766.6666666666667
61,1766.6666666666667
62,1766.6666666666667
63,1766.6666666666667
64,1766.6666666666667
65,1766.6666666666667
66,1766.6666666666667
67,1766.6666666666667
68,1766.6666666666667
69,1766.6666666666667
70,1766.6666666666667
71,1766.6666666666667
72,1766.6666666666667
73,1766.6666666666667
74,1766.6666666666667
75,1766.6666666666667
76,1766.6666666666667
77,1766.6666666666667
78,1766.6666666666667
79,1766.6666666666667
80,1766.6666666666667
81,1766.6666666666667
82,1766.6666666666667
83,1766.6666666666667
84,1766.6666666666667
85,1766.6666666666667
86,1766.6666666666667
87,1766.6666666666667
88,1766.6666666666667
89,1766.6666666666667
90,1766.6666666666667
91,1766.6666666666667
92,1766.6666666666667
93,1766.6666666666667
94,1766.6666666666667
95,1766.6666666666667
96,1766.6666666666667
97,1766.6666666666667
98,1766.6666666666667
99,1766.6666666666667
100,1766.6666666666667
101,1766.6666666666667
102,1766.6666666666667
103,1766.6666666666667
104,1766.6666666666667
105,1766.6666666666667
106,1766.6666666666667
107,1766.6666666666667
108,1766.6666666666667
109,1766.6666666666667
110,1766.6666666666667
111,1766.6666666666667
112,1766.6666666666667
113,1766.6666666666667
114,1766.6666666666667
115,1766.6666666666667
116,1766.6666666666667
117,1766.6666666666667
118,1766.6666666666667
119,1766.6666666666667
120,1766.6666666666667
121,1766.6666666666667
122,1766.6666666666667
123,1766.6666666666667
124,1766.6666666666667
125,1766.6666666666667
126,1766.6666666666667
127,1766.6666666666667
128,1766.6666666666667
129,1766.6666666666667
130,1766.6666666666667
131,1766.6666666666667
132,1766.6666666666667
133,1766.6666666666667
134,1766.6666666666667
135,1766.6666666666667
136,1766.6666666666667
137,1766.6666666666667
138,1766.6666666666667
139,1766.6666666666667
140,1766.6666666666667
141,1766.6666666666667
142,1766.6666666666667
143,1766.6666666666667
144,1766.6666666666667
145,1766.6666666666667
146,1766.6666666666667
147,1766.6666666666667
148,1766.6666666666667
149,1766.6666666666667
150,1766.6666666666667
151,1766.6666666666667
152,1766.6666666666667
153,1766.6666666666667
154,1766.6666666666667
155,1766.6666666666667
156,1766.6666666666667
157,1766.6666666666667
158,1766.6666666666667
159,1766.6666666666667
160,1766.6666666666667
161,1766.6666666666667
162,1766.6666666666667
163,1766.6666666666667
164,1766.6666666666667
165,1766.6666666666667
166,1766.6666666666667
167,1766.6666666666667
168,1766.6666666666667
169,1766.6666666666667
170,1766.6666666666667
171,1766.6666666666667
172,1766.6666666666667
173,1766.6666666666667
174,1766.6666666666667
175,1766.6666666666667
176,1766.6666666666667
177,1766.6666666666667
178,1766.6666666666667
179,1766.6666666666667
180,1766.6666666666667
181,1766.6666666666667
182,1766.6666666666667
183,1766.6666666666667
184,1766.6666666666667
185,1766.6666666666667
186,1766.6666666666667
187,1766.6666666666667
188,1766.6666666666667
189,1766.6666666666667
190,1766.6666666666667
191,1766.6666666666667
192,1766.6666666666667
193,1766.6666666666667
194,1766.6666666666667
195,1766.6666666666667
196,1766.6666666666667
197,1766.6666666666667
198,1766.6666666666667
199,1766.6666666666667
200,1766.6666666666667
201,1766.6666666666667
202,1766.6666666666667
203,1766.6666666666667
204,1766.6666666666667
205,1766.6666666666667
206,1766.6666666666667
207,1766.6666666666667
208,1766.6666666666667
209,1766.6666666666667
210,1766.6666666666667
211,1766.6666666666667
212,1766.6666666666667
213,1766.6666666666667
214,1766.6666666666667
215,1766.6666666666667
216,1766.6666666666667
217,1766.6666666666667
218,1766.6666666666667
219,1766.6666666666667
220,1766.6666666666667
221,1766.6666666666667
222,1766.6666666666667
223,1766.6666666666667
224,1766.6666666666667
225,1766.6666666666667
226,1766.6666666666667
227,1766.6666666666667
228,1766.6666666666667
229,1766.6666666666667
230,1766.6666666666667
231,1766.6666666666667
232,1766.6666666666667
233,1766.6666666666667
234,1766.6666666666667
235,1766.6666666666667
236,1766.6666666666667
237,1766.6666666666667
238,1766.6666666666667
239,1766.6666666666667
240,1766.6666666666667
241,1766.6666666666667
242,1766.6666666666667
243,1766.6666666666667
244,1766.6666666666667
245,1766.6666666666667
246,1766.6666666666667
247,1766.6666666666667
248,1766.6666666666667
249,1766.6666666666667
250,1766.6666666666667
251,1766.6666666666667
252,1766.6666666666667
253,1766.6666666666667
254,1766.6666666666667
255,1766.6666666666667
256,1766.6666666666667
257,1766.6666666666667
258,1766.6666666666667
259,1766.6666666666667
260,1766.6666666666667
261,1766.6666666666667
262,1766.6666666666667
263,1766.6666666666667
264,1766.6666666666667
265,1766.6666666666667
266,1766.6666666666667
267,1766.6666666666667
268,1766.6666666666667
269,1766.6666666666667
270,1766.6666666666667
271,1766.6666666666667
272,1766.6666666666667
273,1766.6666666666667
274,1766.6666666666667
275,1766.6666666666667
276,1766.6666666666667
277,1766.6666666666667
278,1766.6666666666667
279,1766.6666666666667
280,1766.6666666666667
281,1766.6666666666667
282,1766.6666666666667
283,1766.6666666666667
284,1766.6666666666667
285,1766.6666666666667
286,1766.6666666666667
287,1766.6666666666667
288,1766.6666666666667
289,1766.6666666666667
290,1766.6666666666667
291,1766.6666666666667
292,1766.6666666666667
293,1766.6666666666667
294,1766.6666666666667
295,1766.6666666666667
296,1766.6666666666667
297,1766.6666666666667
298,1766.6666666666667
299,1766.6666666666667
300,1766.6666666666667
301,1766.6666666666667
302,1766.6666666666667
303,1766.6666666666667
304,1766.6666666666667
305,1766.6666666666667
306,1766.6666666666667
307,1766.6666666666667
308,1766.6666666666667
309,1766.6666666666667
310,1734.3333333333333
311,1734.3333333333333
312,1734.3333333333333
313,1734.3333333333333
314,1734.3333333333333
315,1734.3333333333333
316,1734.3333333333333
317,1734.3333333333333
318,1734.3333333333333
319,1734.3333333333333
320,1734.3333333333333
321,1734.3333333333333
322,1734.3333333333333
323,1734.3333333333333
324,1734.3333333333333
325,1734.3333333333333
326,1734.3333333333333
327,1734.3333333333333
328,1734.3333333333333
329,1734.3333333333333
330,1734.3333333333333
331,1734.3333333333333
332,1734.3333333333333
333,1734.3333333333333
334,1734.3333333333333
335,1734.3333333333333
336,1734.3333333333333
337,1734.3333333333333
338,1734.3333333333333
339,1734.3333333333333
340,1734.3333333333333
341,1734.3333333333333
342,1734.3333333333333
343,1734.3333333333333
344,1734.3333333333333
345,1734.3333333333333
346,1734.3333333333333
347,1734.3333333333333
348,1734.3333333333333
349,1734.3333333333333
350,1734.3333333333333
351,1734.3333333333333
352,1734.0
353,1734.0
354,1734.0
355,1734.0
356,1734.0
357,1734.0
358,1734.0
359,1734.0
360,1734.0
361,1734.0
362,1734.0
363,1734.0
364,1734.0
365,1734.0
366,1734.0
367,1734.0
368,1734.0
369,1734.0
370,1734.0
371,1734.0
372,1734.0
373,1734.0
374,1734.0
375,1734.0
376,1734.0
377,1734.0
378,1734.0
379,1734.0
380,1734.0
381,1734.0
382,1734.0
383,1718.0
384,1718.0
385,1718.0
386,1718.0
387,1718.0
388,1718.0
389,1718.0
390,1718.0
391,1718.0
392,1718.0
393,1718.0
394,1718.0
395,1718.0
396,1718.0
397,1718.0
398,1718.0
399,1718.0
400,1718.0
401,1718.0
402,1718.0
403,1718.0
404,1718.0
405,1718.0
406,1718.0
407,1718.0
408,1718.0
409,1718.0
410,1718.0
411,1718.0
412,1718.0
413,1718.0
414,1718.0
415,1718.0
416,1718.0
417,1718.0
418,1718.0
419,1718.0
420,1718.0
421,1718.0
422,1718.0
423,1718.0
424,1718.0
425,1718.0
426,1718.0
427,1718.0
428,1718.0
429,1718.0
430,1718.0
431,1718.0
432,1718.0
433,1718.0
434,1718.0
435,1718.0
436,1718.0
437,1718.0
438,1718.0
439,1718.0
440,1718.0
441,1718.0
442,1718.0
443,1718.0
444,1718.0
445,1718.0
446,1718.0
447,1718.0
448,1718.0
449,1718.0
450,1718.0
451,1718.0
452,1718.0
453,1718.0
454,1718.0
455,1718.0
456,1718.0
457,1718.0
458,1718.0
459,1718.0
460,1718.0
461,1718.0
462,1718.0
463,1718.0
464,1718.0
465,1718.0
466,1718.0
467,1718.0
468,1718.0
469,1718.0
470,1718.0
471,1718.0
472,1718.0
473,1718.0
474,1718.0
475,1718.0
476,1718.0
477,1718.0
478,1718.0
479,1718.0
480,1718.0
481,1718.0
482,1718.0
483,1718.0
484,1718.0
485,1718.0
486,1718.0
487,1718.0
488,1718.0
489,1718.0
490,1718.0
491,1718.0
492,1718.0
493,1718.0
494,1718.0
495,1718.0
496,1718.0
497,1718.0
498,1718.0
499,1718.0
500,1718.0
501,1718.0
502,1718.0
503,1718.0
504,1718.0
505,1718.0
506,1718.0
507,1718.0
508,1718.0
509,1718.0
510,1718.0
511,1718.0
512,1718.0
513,1718.0
514,1718.0
515,1718.0
516,1718.0
517,1718.0
518,1718.0
519,1718.0
520,1718.0
521,1718.0
522,1718.0
523,1718.0
524,1718.0
525,1718.0
526,1718.0
527,1718.0
528,1718.0
529,1718.0
530,1718.0
531,1718.0
532,1718.0
533,1718.0
534,1718.0
535,1718.0
536,1718.0
537,1718.0
538,1718.0
539,1718.0
540,1718.0
541,1718.0
542,1718.0
543,1718.0
544,1718.0
545,1718.0
546,1718.0
547,1718.0
548,1718.0
549,1718.0
550,1718.0
551,1718.0
552,1718.0
553,1718.0
554,1718.0
555,1718.0
556,1718.0
557,1718.0
558,1718.0
559,1718.0
560,1718.0
561,1718.0
562,1718.0
563,1718.0
564,1718.0
565,1718.0
566,1718.0
567,1718.0
568,1718.0
569,1718.0
570,1718.0
571,1718.0
572,1718.0
573,1718.0
574,1718.0
575,1718.0
576,1718.0
577,1718.0
578,1718.0
579,1718.0
580,1718.0
581,1718.0
582,1718.0
583,1718.0
584,1718.0
585,1718.0
586,1718.0
587,1718.0
588,1718.0
589,1718.0
590,1718.0
591,1718.0
592,1718.0
593,1718.0
594,1718.0
595,1718.0
596,1718.0
597,1718.0
598,1718.0
599,1718.0
600,1718.0
601,1718.0
602,1718.0
603,1718.0
604,1718.0
605,1718.0
606,1718.0
607,1718.0
608,1718.0
609,1718.0
610,1718.0
611,1718.0
612,1718.0
613,1718.0
614,1718.0
615,1718.0
616,1718.0
617,1718.0
618,1718.0
619,1718.0
620,1718.0
621,1718.0
622,1718.0
623,1718.0
624,1718.0
625,1718.0
626,1718.0
627,1718.0
628,1718.0
629,1718.0
630,1718.0
631,1718.0
632,1718.0
633,1718.0
634,1718.0
635,1718.0
636,1718.0
637,1718.0
638,1718.0
639,1718.0
640,1718.0
641,1718.0
642,1718.0
643,1718.0
644,1718.0
645,1718.0
646,1718.0
647,1718.0
648,1718.0
649,1718.0
650,1718.0
651,1718.0
652,1718.0
653,1718.0
654,1718.0
655,1718.0
656,1718.0
657,1718.0
658,1718.0
659,1718.0
660,1718.0
661,1718.0
662,1718.0
663,1718.0
664,1718.0
665,1718.0
666,1718.0
667,1718.0
668,1718.0
669,1718.0
670,1718.0
671,1718.0
672,1718.0
673,1718.0
674,1718.0
675,1718.0
676,1718.0
677,1718.0
678,1718.0
679,1718.0
680,1718.0
681,1718.0
682,1718.0
683,1718.0
684,1718.0
685,1718.0
686,1718.0
687,1718.0
688,1718.0
689,1718.0
690,1718.0
691,1718.0
692,1718.0
693,1718.0
694,1718.0
695,1718.0
696,1718.0
697,1718.0
698,1718.0
699,1718.0
700,1718.0
701,1718.0
702,1718.0
703,1718.0
704,1718.0
705,1718.0
706,1718.0
707,1718.0
708,1718.0
709,1718.0
710,1718.0
711,1718.0
712,1718.0
713,1718.0
714,1718.0
715,1718.0
716,1718.0
717,1718.0
718,1718.0
719,1718.0
720,1718.0
721,1718.0
722,1718.0
723,1718.0
724,1718.0
725,1718.0
726,1718.0
727,1718.0
728,1718.0
729,1718.0
730,1718.0
731,1718.0
732,1718.0
733,1718.0
734,1718.0
735,1718.0
736,1718.0
737,1718.0
738,1718.0
739,1718.0
740,1718.0
741,1718.0
742,1718.0
743,1718.0
744,1718.0
745,1718.0
746,1718.0
747,1718.0
748,1718.0
749,1718.0
750,1718.0
751,1718.0
752,1718.0
753,1718.0
754,1718.0
755,1718.0
756,1718.0
757,1718.0
758,1718.0
759,1718.0
760,1718.0
761,1718.0
762,1718.0
763,1718.0
764,1718.0
765,1718.0
766,1718.0
767,1718.0
768,1718.0
769,1718.0
770,1718.0
771,1718.0
772,1718.0
773,1718.0
774,1718.0
775,1718.0
776,1718.0
777,1718.0
778,1718.0
779,1718.0
780,1718.0
781,1718.0
782,1718.0
783,1718.0
784,1718.0
785,1718.0
786,1718.0
787,1718.0
788,1718.0
789,1718.0
790,1718.0
791,1718.0
792,1718.0
793,1718.0
794,1718.0
795,1718.0
796,1718.0
797,1718.0
798,1718.0
799,1718.0
800,1718.0
801,1718.0
802,1718.0
803,1718.0
804,1718.0
805,1718.0
806,1718.0
807,1718.0
808,1718.0
809,1718.0
810,1718.0
811,1718.0
812,1718.0
813,1718.0
814,1718.0
815,1718.0
816,1718.0
817,1718.0
818,1718.0
819,1718.0
820,1718.0
821,1718.0
822,1718.0
823,1718.0
824,1718.0
825,1718.0
826,1718.0
827,1718.0
828,1718.0
829,1718.0
830,1718.0
831,1718.0
832,1718.0
833,1718.0
834,1718.0
835,1718.0
836,1718.0
837,1718.0
838,1718.0
839,1718.0
840,1718.0
841,1718.0
842,1718.0
843,1718.0
844,1718.0
845,1718.0
846,1718.0
847,1718.0
848,1718.0
849,1718.0
850,1718.0
851,1718.0
852,1718.0
853,1718.0
854,1718.0
855,1718.0
856,1718.0
857,1718.0
858,1718.0
859,1718.0
860,1718.0
861,1718.0
862,1718.0
863,1718.0
864,1718.0
865,1718.0
866,1718.0
867,1718.0
868,1718.0
869,1718.0
870,1718.0
871,1718.0
872,1718.0
873,1718.0
874,1718.0
875,1718.0
876,1718.0
877,1718.0
878,1718.0
879,1718.0
880,1718.0
881,1718.0
882,1718.0
883,1718.0
884,1718.0
885,1718.0
886,1718.0
887,1718.0
888,1718.0
889,1718.0
890,1718.0
891,1718.0
892,1718.0
893,1718.0
894,1718.0
895,1718.0
896,1718.0
897,1718.0
898,1718.0
899,1718.0
900,1718.0
901,1718.0
902,1718.0
903,1718.0
904,1718.0
905,1718.0
906,1718.0
907,1718.0
908,1718.0
909,1718.0
910,1718.0
911,1718.0
912,1718.0
913,1718.0
914,1718.0
915,1718.0
916,1718.0
917,1718.0
918,1718.0
919,1718.0
920,1718.0
921,1718.0
922,1718.0
923,1718.0
924,1718.0
925,1718.0
926,1718.0
927,1718.0
928,1718.0
929,1718.0
930,1718.0
931,1718.0
932,1718.0
933,1718.0
934,1718.0
935,1718.0
936,1718.0
937,1718.0
938,1718.0
939,1718.0
940,1718.0
941,1718.0
942,1718.0
943,1718.0
944,1718.0
945,1718.0
946,1718.0
947,1718.0
948,1718.0
949,1718.0
950,1718.0
951,1718.0
952,1718.0
953,1718.0
954,1718.0
955,1718.0
956,1718.0
957,1718.0
958,1718.0
959,1718.0
960,1718.0
961,1718.0
962,1718.0
963,1718.0
964,1718.0
965,1718.0
966,1718.0
967,1718.0
968,1718.0
969,1718.0
970,1718.0
971,1718.0
972,1718.0
973,1718.0
974,1718.0
975,1718.0
976,1718.0
977,1718.0
978,1718.0
979,1718.0
980,1718.0
981,1718.0
982,1718.0
983,1718.0
984,1718.0
985,1718.0
986,1718.0
987,1718.0
988,1718.0
989,1718.0
990,1718.0
991,1718.0
992,1718.0
993,1718.0
994,1718.0
995,1718.0
996,1718.0
997,1718.0
998,1718.0
999,1718.0
1000,1718.0
1001,1718.0
1002,1718.0
1003,1718.0
1004,1718.0
1005,1718.0
1006,1718.0
1007,1718.0
1008,1718.0
