Link ID: _y079, 出現回数: 30542, current_velocityが0の割合: 0.27
Link ID: _y429, 出現回数: 23976, current_velocityが0の割合: 0.23
Link ID: _y276, 出現回数: 22801, current_velocityが0の割合: 0.82
Link ID: _y030, 出現回数: 18625, current_velocityが0の割合: 0.59
Link ID: _y268, 出現回数: 11811, current_velocityが0の割合: 0.62
Link ID: _y417, 出現回数: 11569, current_velocityが0の割合: 0.11
Link ID: _y302, 出現回数: 11378, current_velocityが0の割合: 0.17
Link ID: _y885, 出現回数: 10750, current_velocityが0の割合: 0.08
Link ID: _y596, 出現回数: 9958, current_velocityが0の割合: 0.00
Link ID: _y474, 出現回数: 9554, current_velocityが0の割合: 0.61
Link ID: _y599, 出現回数: 9043, current_velocityが0の割合: 0.41
Link ID: _y433, 出現回数: 7805, current_velocityが0の割合: 0.52
Link ID: _y460, 出現回数: 7767, current_velocityが0の割合: 0.02
Link ID: _y427, 出現回数: 7372, current_velocityが0の割合: 0.60
Link ID: _y496, 出現回数: 7122, current_velocityが0の割合: 0.63
Link ID: _y788, 出現回数: 7063, current_velocityが0の割合: 0.76
Link ID: _y284, 出現回数: 7033, current_velocityが0の割合: 0.42
Link ID: _y649, 出現回数: 7021, current_velocityが0の割合: 0.57
Link ID: _y327, 出現回数: 6979, current_velocityが0の割合: 0.31
Link ID: _y296, 出現回数: 6876, current_velocityが0の割合: 0.50
Link ID: _y664, 出現回数: 6810, current_velocityが0の割合: 0.75
Link ID: _y236, 出現回数: 6765, current_velocityが0の割合: 0.68
Link ID: _y322, 出現回数: 6749, current_velocityが0の割合: 0.51
Link ID: _y854, 出現回数: 6547, current_velocityが0の割合: 0.32
Link ID: _y267, 出現回数: 6512, current_velocityが0の割合: 0.50
Link ID: _y152, 出現回数: 6343, current_velocityが0の割合: 0.62
Link ID: _y399, 出現回数: 6262, current_velocityが0の割合: 0.13
Link ID: _y692, 出現回数: 6117, current_velocityが0の割合: 0.22
Link ID: _y029, 出現回数: 6000, current_velocityが0の割合: 0.67
Link ID: _y260, 出現回数: 5906, current_velocityが0の割合: 0.87
Link ID: _y567, 出現回数: 5554, current_velocityが0の割合: 0.01
Link ID: _y685, 出現回数: 5546, current_velocityが0の割合: 0.54
Link ID: _y489, 出現回数: 5457, current_velocityが0の割合: 0.51
Link ID: _y321, 出現回数: 5269, current_velocityが0の割合: 0.31
Link ID: _y041, 出現回数: 5203, current_velocityが0の割合: 0.54
Link ID: _y093, 出現回数: 5137, current_velocityが0の割合: 0.20
Link ID: _y430, 出現回数: 4894, current_velocityが0の割合: 0.52
Link ID: _y611, 出現回数: 4839, current_velocityが0の割合: 0.03
Link ID: _y867, 出現回数: 4406, current_velocityが0の割合: 0.19
Link ID: _y525, 出現回数: 4211, current_velocityが0の割合: 0.28
Link ID: _y400, 出現回数: 4201, current_velocityが0の割合: 0.02
Link ID: _y432, 出現回数: 4109, current_velocityが0の割合: 0.29
Link ID: _y698, 出現回数: 4072, current_velocityが0の割合: 0.20
Link ID: _y651, 出現回数: 4025, current_velocityが0の割合: 0.57
Link ID: _y423, 出現回数: 3781, current_velocityが0の割合: 0.84
Link ID: _y378, 出現回数: 3778, current_velocityが0の割合: 0.76
Link ID: _y891, 出現回数: 3714, current_velocityが0の割合: 0.11
Link ID: _y410, 出現回数: 3621, current_velocityが0の割合: 0.52
Link ID: _y691, 出現回数: 3621, current_velocityが0の割合: 0.00
Link ID: _y500, 出現回数: 3590, current_velocityが0の割合: 0.15
Link ID: _y301, 出現回数: 3508, current_velocityが0の割合: 0.60
Link ID: _y886, 出現回数: 3488, current_velocityが0の割合: 0.33
Link ID: _y419, 出現回数: 3428, current_velocityが0の割合: 0.04
Link ID: _y478, 出現回数: 3302, current_velocityが0の割合: 0.89
Link ID: _y076, 出現回数: 3252, current_velocityが0の割合: 0.50
Link ID: _y569, 出現回数: 3250, current_velocityが0の割合: 0.02
Link ID: _y1123, 出現回数: 3246, current_velocityが0の割合: 0.18
Link ID: _y480, 出現回数: 3234, current_velocityが0の割合: 0.33
Link ID: _y263, 出現回数: 3144, current_velocityが0の割合: 0.48
Link ID: _y660, 出現回数: 3124, current_velocityが0の割合: 0.73
Link ID: _y307, 出現回数: 3070, current_velocityが0の割合: 0.11
Link ID: _y687, 出現回数: 3060, current_velocityが0の割合: 0.00
Link ID: _y761, 出現回数: 3041, current_velocityが0の割合: 0.40
Link ID: _y304, 出現回数: 2966, current_velocityが0の割合: 0.45
Link ID: _y646, 出現回数: 2959, current_velocityが0の割合: 0.01
Link ID: _y392, 出現回数: 2921, current_velocityが0の割合: 0.41
Link ID: _y379, 出現回数: 2841, current_velocityが0の割合: 0.76
Link ID: _y871, 出現回数: 2818, current_velocityが0の割合: 0.09
Link ID: _y662, 出現回数: 2770, current_velocityが0の割合: 0.40
Link ID: _y140, 出現回数: 2722, current_velocityが0の割合: 0.35
Link ID: _y621, 出現回数: 2721, current_velocityが0の割合: 0.57
Link ID: _y425, 出現回数: 2714, current_velocityが0の割合: 0.03
Link ID: _y502, 出現回数: 2595, current_velocityが0の割合: 0.55
Link ID: _y499, 出現回数: 2556, current_velocityが0の割合: 0.00
Link ID: _y866, 出現回数: 2545, current_velocityが0の割合: 0.83
Link ID: _y458, 出現回数: 2506, current_velocityが0の割合: 0.27
Link ID: _y531, 出現回数: 2501, current_velocityが0の割合: 0.01
Link ID: _y385, 出現回数: 2499, current_velocityが0の割合: 0.68
Link ID: _y739, 出現回数: 2388, current_velocityが0の割合: 0.29
Link ID: _y926, 出現回数: 2360, current_velocityが0の割合: 0.29
Link ID: _y411, 出現回数: 2342, current_velocityが0の割合: 0.14
Link ID: _y526, 出現回数: 2334, current_velocityが0の割合: 0.29
Link ID: _y289, 出現回数: 2334, current_velocityが0の割合: 0.38
Link ID: _y644, 出現回数: 2325, current_velocityが0の割合: 0.66
Link ID: _y406, 出現回数: 2291, current_velocityが0の割合: 0.74
Link ID: _y138, 出現回数: 2269, current_velocityが0の割合: 0.19
Link ID: _y523, 出現回数: 2237, current_velocityが0の割合: 0.01
Link ID: _y186, 出現回数: 2208, current_velocityが0の割合: 0.22
Link ID: _y045, 出現回数: 2164, current_velocityが0の割合: 0.16
Link ID: _y431, 出現回数: 2151, current_velocityが0の割合: 0.60
Link ID: _y264, 出現回数: 2129, current_velocityが0の割合: 0.71
Link ID: _y506, 出現回数: 2105, current_velocityが0の割合: 0.37
Link ID: _y645, 出現回数: 2035, current_velocityが0の割合: 0.43
Link ID: _y869, 出現回数: 1997, current_velocityが0の割合: 0.32
Link ID: _y898, 出現回数: 1966, current_velocityが0の割合: 0.11
Link ID: _y564, 出現回数: 1956, current_velocityが0の割合: 0.01
Link ID: _y064, 出現回数: 1955, current_velocityが0の割合: 0.38
Link ID: _y927, 出現回数: 1940, current_velocityが0の割合: 0.39
Link ID: _y1115, 出現回数: 1935, current_velocityが0の割合: 0.07
Link ID: _y658, 出現回数: 1907, current_velocityが0の割合: 0.39
Link ID: _y508, 出現回数: 1897, current_velocityが0の割合: 0.02
Link ID: _y397, 出現回数: 1880, current_velocityが0の割合: 0.09
Link ID: _y412, 出現回数: 1872, current_velocityが0の割合: 0.07
Link ID: _y873, 出現回数: 1866, current_velocityが0の割合: 0.01
Link ID: _y937, 出現回数: 1857, current_velocityが0の割合: 0.11
Link ID: _y475, 出現回数: 1842, current_velocityが0の割合: 0.43
Link ID: _y275, 出現回数: 1836, current_velocityが0の割合: 0.09
Link ID: _y265, 出現回数: 1787, current_velocityが0の割合: 0.70
Link ID: _y153, 出現回数: 1784, current_velocityが0の割合: 0.26
Link ID: _y617, 出現回数: 1777, current_velocityが0の割合: 0.70
Link ID: _y440, 出現回数: 1753, current_velocityが0の割合: 0.01
Link ID: _y270, 出現回数: 1752, current_velocityが0の割合: 0.62
Link ID: _y619, 出現回数: 1749, current_velocityが0の割合: 0.01
Link ID: _y616, 出現回数: 1722, current_velocityが0の割合: 0.29
Link ID: _y197, 出現回数: 1697, current_velocityが0の割合: 0.51
Link ID: _y598, 出現回数: 1696, current_velocityが0の割合: 0.46
Link ID: _y657, 出現回数: 1695, current_velocityが0の割合: 0.37
Link ID: _y925, 出現回数: 1687, current_velocityが0の割合: 0.40
Link ID: _y459, 出現回数: 1664, current_velocityが0の割合: 0.01
Link ID: _y033, 出現回数: 1661, current_velocityが0の割合: 0.03
Link ID: _y889, 出現回数: 1500, current_velocityが0の割合: 0.25
Link ID: _y1118, 出現回数: 1481, current_velocityが0の割合: 0.02
Link ID: _y690, 出現回数: 1434, current_velocityが0の割合: 0.02
Link ID: _y310, 出現回数: 1417, current_velocityが0の割合: 0.08
Link ID: _y405, 出現回数: 1416, current_velocityが0の割合: 0.42
