Iteration,random-search_653_+3_ave3
1,1582.0
2,1582.0
3,1582.0
4,1581.0
5,1581.0
6,1581.0
7,1581.0
8,1581.0
9,1581.0
10,1581.0
11,1581.0
12,1571.3333333333333
13,1571.3333333333333
14,1571.3333333333333
15,1571.3333333333333
16,1571.3333333333333
17,1570.0
18,1570.0
19,1570.0
20,1570.0
21,1570.0
22,1570.0
23,1570.0
24,1570.0
25,1570.0
26,1570.0
27,1570.0
28,1570.0
29,1570.0
30,1570.0
31,1570.0
32,1570.0
33,1570.0
34,1570.0
35,1570.0
36,1570.0
37,1570.0
38,1570.0
39,1570.0
40,1564.3333333333333
41,1564.3333333333333
42,1564.3333333333333
43,1564.3333333333333
44,1564.3333333333333
45,1564.3333333333333
46,1564.3333333333333
47,1564.3333333333333
48,1564.3333333333333
49,1561.6666666666667
50,1560.0
51,1560.0
52,1560.0
53,1560.0
54,1560.0
55,1560.0
56,1560.0
57,1553.3333333333333
58,1553.3333333333333
59,1553.3333333333333
60,1553.3333333333333
61,1553.3333333333333
62,1553.3333333333333
63,1553.3333333333333
64,1551.6666666666667
65,1551.6666666666667
66,1551.6666666666667
67,1551.6666666666667
68,1551.6666666666667
69,1551.6666666666667
70,1551.6666666666667
71,1551.6666666666667
72,1551.6666666666667
73,1551.6666666666667
74,1551.6666666666667
75,1551.6666666666667
76,1551.6666666666667
77,1551.6666666666667
78,1551.6666666666667
79,1551.6666666666667
80,1551.6666666666667
81,1551.6666666666667
82,1551.6666666666667
83,1551.6666666666667
84,1551.6666666666667
85,1551.6666666666667
86,1551.6666666666667
87,1551.6666666666667
88,1551.6666666666667
89,1551.6666666666667
90,1551.6666666666667
91,1551.6666666666667
92,1551.6666666666667
93,1551.6666666666667
94,1551.6666666666667
95,1551.6666666666667
96,1551.6666666666667
97,1551.6666666666667
98,1551.6666666666667
99,1551.6666666666667
100,1551.6666666666667
101,1551.6666666666667
102,1551.6666666666667
103,1551.6666666666667
104,1551.6666666666667
105,1551.6666666666667
106,1551.6666666666667
107,1551.6666666666667
108,1551.6666666666667
109,1551.6666666666667
110,1551.6666666666667
111,1551.6666666666667
112,1551.6666666666667
113,1551.6666666666667
114,1551.6666666666667
115,1551.6666666666667
116,1551.6666666666667
117,1551.6666666666667
118,1551.6666666666667
119,1551.6666666666667
120,1551.6666666666667
121,1551.6666666666667
122,1551.6666666666667
123,1551.6666666666667
124,1551.6666666666667
125,1551.6666666666667
126,1551.6666666666667
127,1551.6666666666667
128,1551.6666666666667
129,1551.6666666666667
130,1551.6666666666667
131,1551.6666666666667
132,1551.6666666666667
133,1551.6666666666667
134,1551.6666666666667
135,1551.6666666666667
136,1551.6666666666667
137,1551.6666666666667
138,1551.6666666666667
139,1551.6666666666667
140,1551.6666666666667
141,1551.6666666666667
142,1551.6666666666667
143,1551.6666666666667
144,1551.6666666666667
145,1551.6666666666667
146,1551.6666666666667
147,1551.6666666666667
148,1551.6666666666667
149,1551.6666666666667
150,1551.6666666666667
151,1551.6666666666667
152,1551.6666666666667
153,1551.6666666666667
154,1551.6666666666667
155,1551.6666666666667
156,1551.6666666666667
157,1551.6666666666667
158,1551.6666666666667
159,1551.6666666666667
160,1551.6666666666667
161,1551.6666666666667
162,1551.6666666666667
163,1551.6666666666667
164,1551.6666666666667
165,1551.6666666666667
166,1551.6666666666667
167,1551.6666666666667
168,1551.6666666666667
169,1551.6666666666667
170,1551.6666666666667
171,1551.6666666666667
172,1551.6666666666667
173,1551.6666666666667
174,1551.6666666666667
175,1551.6666666666667
176,1551.6666666666667
177,1551.6666666666667
178,1551.6666666666667
179,1551.6666666666667
180,1550.3333333333333
181,1550.3333333333333
182,1550.3333333333333
