Iteration,time
1,5.2
2,15.16047492659778
3,15.16047492659778
4,22.21170862405682
5,22.21170862405682
6,20.362711017936682
7,20.362711017936682
8,20.362711017936682
9,20.362711017936682
10,18.895502110290693
11,18.895502110290693
12,18.895502110290693
13,18.895502110290693
14,18.895502110290693
15,19.074590428106184
16,18.084247288731707
17,19.5816240388789
18,19.5816240388789
19,19.5816240388789
20,19.5816240388789
21,19.5816240388789
22,19.5816240388789
23,19.5816240388789
24,19.5816240388789
25,19.5816240388789
26,19.5816240388789
27,19.5816240388789
28,19.5816240388789
29,19.5816240388789
30,19.5816240388789
31,19.5816240388789
32,19.5816240388789
33,19.5816240388789
34,4.354308211415448
35,4.354308211415448
36,4.354308211415448
37,4.354308211415448
38,4.354308211415448
39,4.354308211415448
40,4.354308211415448
41,4.354308211415448
42,4.354308211415448
43,4.354308211415448
44,4.354308211415448
45,4.354308211415448
46,4.354308211415448
47,4.354308211415448
48,4.354308211415448
49,4.354308211415448
50,4.354308211415448
51,4.354308211415448
52,4.354308211415448
53,4.354308211415448
54,4.354308211415448
55,4.354308211415448
56,4.354308211415448
57,4.354308211415448
58,4.354308211415448
59,4.354308211415448
60,4.354308211415448
61,4.354308211415448
62,4.354308211415448
63,4.354308211415448
64,4.354308211415448
65,4.354308211415448
66,4.354308211415448
67,4.354308211415448
68,4.354308211415448
69,4.354308211415448
70,4.354308211415448
71,4.354308211415448
72,4.354308211415448
73,4.354308211415448
74,4.354308211415448
75,4.354308211415448
76,4.354308211415448
77,4.354308211415448
78,4.354308211415448
79,4.354308211415448
80,4.354308211415448
81,4.354308211415448
82,4.354308211415448
83,4.354308211415448
84,4.354308211415448
85,4.354308211415448
86,4.354308211415448
87,4.354308211415448
88,4.354308211415448
89,4.354308211415448
90,4.354308211415448
91,4.354308211415448
92,4.354308211415448
93,4.354308211415448
94,4.354308211415448
95,4.354308211415448
96,4.354308211415448
97,4.354308211415448
98,4.354308211415448
99,4.354308211415448
100,4.354308211415448
101,4.354308211415448
102,4.354308211415448
103,4.354308211415448
104,4.354308211415448
105,4.354308211415448
106,4.354308211415448
107,4.354308211415448
108,4.223742416388575
109,4.223742416388575
110,4.223742416388575
111,4.223742416388575
112,4.223742416388575
113,4.223742416388575
114,4.223742416388575
115,4.223742416388575
116,4.223742416388575
117,4.223742416388575
118,4.223742416388575
119,4.223742416388575
120,4.223742416388575
121,4.223742416388575
122,4.223742416388575
123,4.223742416388575
124,4.223742416388575
125,4.223742416388575
126,4.223742416388575
127,4.223742416388575
128,4.223742416388575
129,4.223742416388575
130,4.223742416388575
131,4.223742416388575
132,4.223742416388575
133,4.223742416388575
134,4.223742416388575
135,4.223742416388575
136,4.223742416388575
137,4.223742416388575
138,4.223742416388575
139,4.223742416388575
140,4.223742416388575
141,4.223742416388575
142,4.223742416388575
143,4.223742416388575
144,4.223742416388575
145,4.223742416388575
146,4.223742416388575
147,4.223742416388575
148,4.223742416388575
149,4.223742416388575
150,4.223742416388575
151,4.223742416388575
152,4.223742416388575
153,4.223742416388575
154,4.223742416388575
155,4.223742416388575
156,4.223742416388575
157,4.223742416388575
158,4.223742416388575
159,4.223742416388575
160,4.223742416388575
161,4.223742416388575
162,4.223742416388575
163,4.223742416388575
164,4.223742416388575
165,4.223742416388575
166,4.223742416388575
167,4.223742416388575
168,4.223742416388575
169,4.223742416388575
170,4.223742416388575
171,4.223742416388575
172,4.223742416388575
173,4.223742416388575
174,4.223742416388575
175,4.223742416388575
176,4.223742416388575
177,4.223742416388575
178,4.223742416388575
179,4.223742416388575
180,4.223742416388575
181,4.223742416388575
182,4.223742416388575
183,4.223742416388575
184,4.223742416388575
185,4.223742416388575
186,4.223742416388575
187,4.223742416388575
188,4.223742416388575
189,4.223742416388575
190,4.223742416388575
191,4.223742416388575
192,4.223742416388575
193,3.3823069050575527
194,4.31740662898458
195,4.31740662898458
196,4.31740662898458
197,4.31740662898458
198,4.31740662898458
199,4.31740662898458
200,4.31740662898458
201,4.31740662898458
202,4.31740662898458
203,4.31740662898458
204,4.31740662898458
205,4.31740662898458
206,4.31740662898458
207,4.31740662898458
208,4.31740662898458
209,4.31740662898458
210,4.31740662898458
211,18.20549367636044
212,18.20549367636044
213,18.20549367636044
214,18.20549367636044
215,18.20549367636044
216,18.20549367636044
217,18.20549367636044
218,18.20549367636044
219,18.20549367636044
220,18.20549367636044
221,18.20549367636044
222,18.20549367636044
223,18.20549367636044
224,18.20549367636044
225,18.20549367636044
226,18.20549367636044
227,18.20549367636044
228,18.20549367636044
229,18.20549367636044
230,18.20549367636044
231,18.20549367636044
232,18.20549367636044
233,18.20549367636044
234,18.20549367636044
235,18.20549367636044
236,18.20549367636044
237,18.20549367636044
238,18.20549367636044
239,18.20549367636044
240,18.20549367636044
241,18.20549367636044
242,18.20549367636044
243,18.20549367636044
244,18.20549367636044
245,18.20549367636044
246,18.20549367636044
247,18.20549367636044
248,18.20549367636044
249,18.20549367636044
250,18.20549367636044
251,18.20549367636044
252,18.20549367636044
253,18.20549367636044
254,18.20549367636044
255,18.20549367636044
256,18.20549367636044
257,18.20549367636044
258,18.20549367636044
259,18.20549367636044
260,18.20549367636044
261,18.20549367636044
262,18.20549367636044
263,18.20549367636044
264,18.20549367636044
265,18.20549367636044
266,18.20549367636044
267,18.20549367636044
268,18.20549367636044
269,14.606847709208171
270,14.606847709208171
271,14.606847709208171
272,14.606847709208171
273,14.606847709208171
274,14.606847709208171
275,14.606847709208171
276,14.606847709208171
277,14.606847709208171
278,14.606847709208171
279,14.606847709208171
280,14.606847709208171
281,14.606847709208171
282,14.606847709208171
283,14.606847709208171
284,14.606847709208171
285,14.606847709208171
286,14.606847709208171
287,14.606847709208171
288,14.606847709208171
289,14.606847709208171
290,14.606847709208171
291,14.606847709208171
292,14.606847709208171
293,14.606847709208171
294,14.606847709208171
295,14.606847709208171
296,14.606847709208171
297,14.606847709208171
